dbc_Message,dbc_Signal,dbc_Sig_Receiver,dbc_InitialValue,dbc_Factor,dbc_Offset,dbc_Minimum,dbc_Maximum,dbc_Unit,dbc_ValueTable,dbc_Multiplex/Group,dbc_Startbit,dbc_Length [bit],dbc_ByteOrder,dbc_ValueType,dbc_GenSigCycleTime,dbc_GenSigSendType,dbc_FlexKomSigName(Packet Name),dbc_GenSigStartValue,dbc_GenSigSNA,Total length
NR_RL_Det_Container_05_08,NR_RL_Det_08_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,490,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_05_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,73,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_05_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,122,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_06_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,196,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_06_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,245,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_07_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,319,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_07_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,368,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_08_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,442,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_05_08,NR_RL_Det_08_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,491,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,0,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,14,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,20,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,34,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,39,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,51,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,57,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,59,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,67,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_COInfo,NR_4,,1,0,0,3,Unit_None,,,79,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_RLevel,NR_4,,1,0,0,1,Unit_None,,,81,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_PInfo,NR_4,,1,0,0,1,Unit_None,,,82,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,83,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_StatQuality,NR_4,,1,0,0,15,Unit_None,,,90,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,94,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,97,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,100,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,106,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,112,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,121,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,123,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,137,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,143,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,157,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,162,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,174,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,180,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,182,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,190,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_COInfo,NR_4,,1,0,0,3,Unit_None,,,202,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_RLevel,NR_4,,1,0,0,1,Unit_None,,,204,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_PInfo,NR_4,,1,0,0,1,Unit_None,,,205,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,206,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_StatQuality,NR_4,,1,0,0,15,Unit_None,,,213,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,217,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,220,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,223,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,229,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,235,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,244,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,246,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,260,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,266,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,280,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,285,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,297,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,303,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,305,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,313,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_COInfo,NR_4,,1,0,0,3,Unit_None,,,325,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_RLevel,NR_4,,1,0,0,1,Unit_None,,,327,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_PInfo,NR_4,,1,0,0,1,Unit_None,,,328,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,329,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_StatQuality,NR_4,,1,0,0,15,Unit_None,,,336,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,340,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,343,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,346,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,352,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,358,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,367,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,369,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,383,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,389,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,403,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,408,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,420,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,426,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,428,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,436,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_COInfo,NR_4,,1,0,0,3,Unit_None,,,448,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_RLevel,NR_4,,1,0,0,1,Unit_None,,,450,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_PInfo,NR_4,,1,0,0,1,Unit_None,,,451,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,452,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_StatQuality,NR_4,,1,0,0,15,Unit_None,,,459,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,463,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,466,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,469,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,475,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,481,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,490,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,73,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_09_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,122,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,196,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_10_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,245,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,319,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_11_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,368,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,442,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_09_12,NR_RL_Det_12_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,491,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,0,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,14,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,20,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,34,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,39,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,51,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,57,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,59,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,67,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_COInfo,NR_4,,1,0,0,3,Unit_None,,,79,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_RLevel,NR_4,,1,0,0,1,Unit_None,,,81,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_PInfo,NR_4,,1,0,0,1,Unit_None,,,82,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,83,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_StatQuality,NR_4,,1,0,0,15,Unit_None,,,90,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,94,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,97,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,100,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,106,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,112,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_101_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,121,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,123,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,137,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,143,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,157,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,162,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,174,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,180,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,182,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,190,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_COInfo,NR_4,,1,0,0,3,Unit_None,,,202,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_RLevel,NR_4,,1,0,0,1,Unit_None,,,204,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_PInfo,NR_4,,1,0,0,1,Unit_None,,,205,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,206,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_StatQuality,NR_4,,1,0,0,15,Unit_None,,,213,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,217,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,220,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,223,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,229,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,235,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_102_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,244,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,246,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,260,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,266,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,280,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,285,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,297,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,303,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,305,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,313,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_COInfo,NR_4,,1,0,0,3,Unit_None,,,325,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_RLevel,NR_4,,1,0,0,1,Unit_None,,,327,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_PInfo,NR_4,,1,0,0,1,Unit_None,,,328,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,329,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_StatQuality,NR_4,,1,0,0,15,Unit_None,,,336,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,340,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,343,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,346,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,352,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,358,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_103_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,367,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,369,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,383,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,389,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,403,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,408,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,420,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,426,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,428,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,436,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_101_104,NR_RL_Det_104_COInfo,NR_4,,1,0,0,3,Unit_None,,,448,2,Intel,Unsigned,,,,,,512
